2023-09-24 20:49:14,529 INFO    StreamThr :3411602 [internal.py:wandb_internal():86] W&B internal server running at pid: 3411602, started at: 2023-09-24 20:49:14.529402
2023-09-24 20:49:14,530 DEBUG   HandlerThread:3411602 [handler.py:handle_request():144] handle_request: status
2023-09-24 20:49:14,531 INFO    WriterThread:3411602 [datastore.py:open_for_write():85] open: /home/sujaynair/RaCA-SOC-a-spectrum-analysis/RaCA-SOC-a/Step9/wandb/run-20230924_204914-813fw7go/run-813fw7go.wandb
2023-09-24 20:49:14,531 DEBUG   SenderThread:3411602 [sender.py:send():379] send: header
2023-09-24 20:49:14,533 DEBUG   SenderThread:3411602 [sender.py:send():379] send: run
2023-09-24 20:49:15,032 INFO    SenderThread:3411602 [dir_watcher.py:__init__():211] watching files in: /home/sujaynair/RaCA-SOC-a-spectrum-analysis/RaCA-SOC-a/Step9/wandb/run-20230924_204914-813fw7go/files
2023-09-24 20:49:15,032 INFO    SenderThread:3411602 [sender.py:_start_run_threads():1121] run started: 813fw7go with start time 1695602954.529041
2023-09-24 20:49:15,039 DEBUG   HandlerThread:3411602 [handler.py:handle_request():144] handle_request: check_version
2023-09-24 20:49:15,039 DEBUG   SenderThread:3411602 [sender.py:send_request():406] send_request: check_version
2023-09-24 20:49:15,156 DEBUG   HandlerThread:3411602 [handler.py:handle_request():144] handle_request: run_start
2023-09-24 20:49:15,157 DEBUG   HandlerThread:3411602 [system_info.py:__init__():32] System info init
2023-09-24 20:49:15,157 DEBUG   HandlerThread:3411602 [system_info.py:__init__():47] System info init done
2023-09-24 20:49:15,157 INFO    HandlerThread:3411602 [system_monitor.py:start():181] Starting system monitor
2023-09-24 20:49:15,157 INFO    SystemMonitor:3411602 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-09-24 20:49:15,157 INFO    HandlerThread:3411602 [system_monitor.py:probe():201] Collecting system info
2023-09-24 20:49:15,157 INFO    SystemMonitor:3411602 [interfaces.py:start():190] Started cpu monitoring
2023-09-24 20:49:15,158 INFO    SystemMonitor:3411602 [interfaces.py:start():190] Started disk monitoring
2023-09-24 20:49:15,158 INFO    SystemMonitor:3411602 [interfaces.py:start():190] Started gpu monitoring
2023-09-24 20:49:15,158 INFO    SystemMonitor:3411602 [interfaces.py:start():190] Started memory monitoring
2023-09-24 20:49:15,158 INFO    SystemMonitor:3411602 [interfaces.py:start():190] Started network monitoring
2023-09-24 20:49:15,164 DEBUG   HandlerThread:3411602 [system_info.py:probe():196] Probing system
2023-09-24 20:49:15,165 DEBUG   HandlerThread:3411602 [system_info.py:_probe_git():181] Probing git
2023-09-24 20:49:15,168 DEBUG   HandlerThread:3411602 [system_info.py:_probe_git():189] Probing git done
2023-09-24 20:49:15,168 DEBUG   HandlerThread:3411602 [system_info.py:probe():244] Probing system done
2023-09-24 20:49:15,168 DEBUG   HandlerThread:3411602 [system_monitor.py:probe():210] {'os': 'Linux-5.15.0-57-generic-x86_64-with-glibc2.35', 'python': '3.10.12', 'heartbeatAt': '2023-09-25T00:49:15.164678', 'startedAt': '2023-09-25T00:49:14.526113', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/sujaynair/RaCA-SOC-a-spectrum-analysis/RaCA-SOC-a/Step9/train.py', 'codePathLocal': 'train.py', 'codePath': 'RaCA-SOC-a/Step9/train.py', 'git': {'remote': 'https://github.com/eacoleman/RaCA-SOC-a-spectrum-analysis.git', 'commit': 'dc3593ba6c828bf474e458020e9395e7fde7778c'}, 'email': 'sujaynair03@gmail.com', 'root': '/home/sujaynair/RaCA-SOC-a-spectrum-analysis', 'host': 'glasswing', 'username': 'sujaynair', 'executable': '/usr/bin/python3', 'cpu_count': 16, 'cpu_count_logical': 32, 'cpu_freq': {'current': 560.9417812500001, 'min': 400.0, 'max': 5881.0}, 'cpu_freq_per_core': [{'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 2955.612, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}], 'disk': {'/': {'total': 915.3232879638672, 'used': 351.6440544128418}}, 'gpu': 'NVIDIA GeForce RTX 4090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}], 'memory': {'total': 124.96323776245117}}
2023-09-24 20:49:15,168 INFO    HandlerThread:3411602 [system_monitor.py:probe():211] Finished collecting system info
2023-09-24 20:49:15,168 INFO    HandlerThread:3411602 [system_monitor.py:probe():214] Publishing system info
2023-09-24 20:49:15,168 DEBUG   HandlerThread:3411602 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-09-24 20:49:15,168 DEBUG   HandlerThread:3411602 [system_info.py:_save_pip():68] Saving pip packages done
2023-09-24 20:49:15,168 INFO    HandlerThread:3411602 [system_monitor.py:probe():216] Finished publishing system info
2023-09-24 20:49:15,169 DEBUG   SenderThread:3411602 [sender.py:send():379] send: files
2023-09-24 20:49:15,169 INFO    SenderThread:3411602 [sender.py:_save_file():1375] saving file wandb-metadata.json with policy now
2023-09-24 20:49:15,172 DEBUG   SenderThread:3411602 [sender.py:send():379] send: telemetry
2023-09-24 20:49:15,219 DEBUG   HandlerThread:3411602 [handler.py:handle_request():144] handle_request: stop_status
2023-09-24 20:49:15,219 DEBUG   HandlerThread:3411602 [handler.py:handle_request():144] handle_request: internal_messages
