2023-10-14 21:51:55,788 INFO    StreamThr :1767810 [internal.py:wandb_internal():86] W&B internal server running at pid: 1767810, started at: 2023-10-14 21:51:55.787933
2023-10-14 21:51:55,789 DEBUG   HandlerThread:1767810 [handler.py:handle_request():144] handle_request: status
2023-10-14 21:51:55,790 INFO    WriterThread:1767810 [datastore.py:open_for_write():85] open: /home/sujaynair/RaCA-SOC-a-spectrum-analysis/RaCA-SOC-a/Step9/wandb/run-20231014_215155-vk5me5yh/run-vk5me5yh.wandb
2023-10-14 21:51:55,790 DEBUG   SenderThread:1767810 [sender.py:send():379] send: header
2023-10-14 21:51:55,791 DEBUG   SenderThread:1767810 [sender.py:send():379] send: run
2023-10-14 21:51:56,118 INFO    SenderThread:1767810 [dir_watcher.py:__init__():211] watching files in: /home/sujaynair/RaCA-SOC-a-spectrum-analysis/RaCA-SOC-a/Step9/wandb/run-20231014_215155-vk5me5yh/files
2023-10-14 21:51:56,118 INFO    SenderThread:1767810 [sender.py:_start_run_threads():1121] run started: vk5me5yh with start time 1697334715.787666
2023-10-14 21:51:56,124 DEBUG   HandlerThread:1767810 [handler.py:handle_request():144] handle_request: check_version
2023-10-14 21:51:56,124 DEBUG   SenderThread:1767810 [sender.py:send_request():406] send_request: check_version
2023-10-14 21:51:56,275 DEBUG   HandlerThread:1767810 [handler.py:handle_request():144] handle_request: run_start
2023-10-14 21:51:56,280 DEBUG   HandlerThread:1767810 [system_info.py:__init__():32] System info init
2023-10-14 21:51:56,280 DEBUG   HandlerThread:1767810 [system_info.py:__init__():47] System info init done
2023-10-14 21:51:56,280 INFO    HandlerThread:1767810 [system_monitor.py:start():181] Starting system monitor
2023-10-14 21:51:56,280 INFO    SystemMonitor:1767810 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-10-14 21:51:56,280 INFO    HandlerThread:1767810 [system_monitor.py:probe():201] Collecting system info
2023-10-14 21:51:56,280 INFO    SystemMonitor:1767810 [interfaces.py:start():190] Started cpu monitoring
2023-10-14 21:51:56,281 INFO    SystemMonitor:1767810 [interfaces.py:start():190] Started disk monitoring
2023-10-14 21:51:56,281 INFO    SystemMonitor:1767810 [interfaces.py:start():190] Started gpu monitoring
2023-10-14 21:51:56,282 INFO    SystemMonitor:1767810 [interfaces.py:start():190] Started memory monitoring
2023-10-14 21:51:56,282 INFO    SystemMonitor:1767810 [interfaces.py:start():190] Started network monitoring
